Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Moving_Average,Median
2/5/2024 13:26,2/5/2024 14:26,18210,18200,43691,18212,18210
2/5/2024 14:27,2/5/2024 14:33,18210,18220,5559,18216,18220
2/5/2024 14:34,2/5/2024 14:35,18220,18230,1987,18218,18220
2/5/2024 14:36,2/5/2024 14:46,18230,18240,11259,18220,18220
2/5/2024 14:47,2/5/2024 15:03,18240,18250,11249,18228,18230
2/5/2024 15:04,2/5/2024 15:07,18240,18230,3931,18234,18230
2/5/2024 15:08,2/5/2024 15:12,18230,18220,6070,18234,18230
2/5/2024 15:13,2/5/2024 15:13,18220,18210,794,18230,18230
2/5/2024 15:14,2/5/2024 15:15,18210,18200,3190,18222,18220
2/5/2024 15:16,2/5/2024 15:25,18200,18190,11478,18210,18210
2/5/2024 15:26,2/5/2024 15:27,18200,18210,1994,18206,18210
2/5/2024 15:28,2/5/2024 15:50,18210,18220,21974,18206,18210
2/5/2024 15:51,2/5/2024 15:59,18220,18230,16031,18210,18210
2/5/2024 16:00,2/5/2024 16:00,18220,18210,7914,18212,18210
2/5/2024 16:01,2/5/2024 19:46,18210,18200,23547,18214,18210
2/5/2024 19:47,2/5/2024 20:57,18210,18220,3824,18216,18220
2/5/2024 20:58,2/5/2024 21:41,18220,18230,2337,18218,18220
2/5/2024 21:42,2/5/2024 23:53,18230,18240,6462,18220,18220
2/5/2024 23:54,2/6/2024 0:03,18240,18250,1374,18228,18230
2/6/2024 0:04,2/6/2024 2:21,18250,18260,9510,18240,18240
2/6/2024 2:22,2/6/2024 4:11,18260,18270,13336,18250,18250
2/6/2024 4:12,2/6/2024 4:55,18260,18250,4864,18254,18250
2/6/2024 4:56,2/6/2024 5:34,18250,18240,4895,18254,18250
2/6/2024 5:35,2/6/2024 6:01,18240,18230,2695,18250,18250
2/6/2024 6:02,2/6/2024 6:32,18240,18250,3321,18248,18250
2/6/2024 6:33,2/6/2024 6:34,18240,18230,393,18240,18240
2/6/2024 6:35,2/6/2024 6:36,18230,18220,1645,18234,18230
2/6/2024 6:37,2/6/2024 6:37,18220,18210,663,18228,18230
2/6/2024 6:38,2/6/2024 6:39,18210,18200,1621,18222,18220
2/6/2024 6:40,2/6/2024 7:43,18200,18190,14740,18210,18210
2/6/2024 7:44,2/6/2024 8:03,18200,18210,3813,18206,18210
2/6/2024 8:04,2/6/2024 8:09,18210,18220,1983,18206,18210
2/6/2024 8:10,2/6/2024 8:16,18220,18230,1996,18210,18210
2/6/2024 8:17,2/6/2024 8:51,18230,18240,8040,18218,18220
2/6/2024 8:52,2/6/2024 9:20,18240,18250,7570,18230,18230
2/6/2024 9:21,2/6/2024 9:30,18250,18260,3693,18240,18240
2/6/2024 9:31,2/6/2024 9:32,18260,18270,9521,18250,18250
2/6/2024 9:33,2/6/2024 9:35,18260,18250,10474,18254,18250
2/6/2024 9:36,2/6/2024 9:36,18240,18230,4511,18252,18250
2/6/2024 9:37,2/6/2024 9:48,18230,18220,30472,18246,18250
2/6/2024 9:49,2/6/2024 9:50,18220,18210,7946,18236,18230
2/6/2024 9:51,2/6/2024 9:51,18200,18190,4041,18220,18220
2/6/2024 9:52,2/6/2024 9:59,18190,18180,19026,18206,18210
2/6/2024 10:00,2/6/2024 10:00,18180,18170,3117,18194,18190
2/6/2024 10:01,2/6/2024 10:02,18170,18160,6728,18182,18180
2/6/2024 10:03,2/6/2024 10:09,18160,18150,17393,18170,18170
2/6/2024 10:10,2/6/2024 10:10,18150,18140,1964,18160,18160
2/6/2024 10:11,2/6/2024 10:15,18140,18130,10697,18150,18150
2/6/2024 10:16,2/6/2024 10:18,18140,18150,6254,18146,18150
2/6/2024 10:19,2/6/2024 10:24,18150,18160,12276,18146,18150
2/6/2024 10:25,2/6/2024 10:25,18140,18130,2905,18142,18140
2/6/2024 10:26,2/6/2024 10:30,18130,18120,12429,18138,18130
2/6/2024 10:31,2/6/2024 10:34,18130,18140,6034,18140,18140
2/6/2024 10:35,2/6/2024 10:35,18140,18150,1481,18140,18140
2/6/2024 10:36,2/6/2024 10:41,18150,18160,9815,18140,18140
2/6/2024 10:42,2/6/2024 10:52,18150,18140,15092,18142,18140
2/6/2024 10:53,2/6/2024 10:55,18140,18130,4272,18144,18140
2/6/2024 10:56,2/6/2024 11:08,18140,18150,12934,18146,18150
2/6/2024 11:09,2/6/2024 11:13,18150,18160,6498,18148,18150
2/6/2024 11:14,2/6/2024 11:24,18150,18140,13554,18144,18140
2/6/2024 11:25,2/6/2024 11:41,18150,18160,16662,18148,18150
2/6/2024 11:42,2/6/2024 11:45,18150,18140,4208,18150,18150
2/6/2024 11:46,2/6/2024 11:46,18140,18130,2789,18146,18140
2/6/2024 11:47,2/6/2024 11:51,18120,18110,10407,18136,18140
2/6/2024 11:52,2/6/2024 12:03,18110,18100,17589,18128,18130
2/6/2024 12:04,2/6/2024 12:20,18100,18090,17556,18114,18110
2/6/2024 12:21,2/6/2024 12:27,18090,18080,9219,18102,18100
2/6/2024 12:28,2/6/2024 12:29,18090,18100,2992,18096,18100
2/6/2024 12:30,2/6/2024 12:41,18100,18110,12840,18096,18100
2/6/2024 12:42,2/6/2024 12:54,18110,18120,11626,18100,18100
2/6/2024 12:55,2/6/2024 13:05,18110,18100,7465,18102,18100
2/6/2024 13:06,2/6/2024 13:32,18110,18120,18957,18110,18110
2/6/2024 13:33,2/6/2024 13:59,18120,18130,18234,18116,18120
2/6/2024 14:00,2/6/2024 14:06,18130,18140,6187,18122,18120
2/6/2024 14:07,2/6/2024 14:08,18130,18120,2940,18122,18120
2/6/2024 14:09,2/6/2024 14:11,18110,18100,5601,18122,18120
2/6/2024 14:12,2/6/2024 14:17,18100,18090,5494,18116,18120
2/6/2024 14:18,2/6/2024 14:22,18090,18080,5019,18106,18100
2/6/2024 14:23,2/6/2024 14:30,18090,18100,6782,18098,18100
2/6/2024 14:31,2/6/2024 14:44,18100,18110,11100,18096,18100
2/6/2024 14:45,2/6/2024 14:49,18110,18120,3600,18100,18100
2/6/2024 14:50,2/6/2024 14:55,18120,18130,4083,18108,18110
2/6/2024 14:56,2/6/2024 15:02,18130,18140,7050,18120,18120
2/6/2024 15:03,2/6/2024 15:07,18140,18150,3546,18130,18130
2/6/2024 15:08,2/6/2024 15:31,18150,18160,17203,18140,18140
2/6/2024 15:32,2/6/2024 15:32,18150,18140,916,18144,18140
2/6/2024 15:33,2/6/2024 15:33,18140,18130,1381,18144,18140
2/6/2024 15:34,2/6/2024 15:53,18130,18120,19489,18140,18140
2/6/2024 15:54,2/6/2024 15:55,18130,18140,2181,18138,18140
2/6/2024 15:56,2/6/2024 15:59,18150,18160,8789,18138,18140
2/6/2024 16:00,2/6/2024 20:05,18160,18170,28445,18144,18140
2/6/2024 20:06,2/6/2024 20:09,18180,18190,1506,18156,18160
2/6/2024 20:10,2/6/2024 20:22,18200,18210,2527,18174,18170
2/6/2024 20:23,2/6/2024 20:55,18210,18220,3448,18190,18190
2/6/2024 20:56,2/6/2024 21:35,18210,18200,2614,18198,18200
2/6/2024 21:36,2/6/2024 22:48,18200,18190,3814,18202,18200
2/6/2024 22:49,2/6/2024 23:00,18190,18180,928,18200,18200
2/6/2024 23:01,2/7/2024 1:28,18180,18170,6176,18192,18190
2/7/2024 1:29,2/7/2024 1:30,18170,18160,913,18180,18180
2/7/2024 1:31,2/7/2024 4:20,18160,18150,14032,18170,18170
2/7/2024 4:21,2/7/2024 4:24,18160,18170,786,18166,18170
2/7/2024 4:25,2/7/2024 5:13,18170,18180,5252,18166,18170
2/7/2024 5:14,2/7/2024 5:49,18180,18190,3298,18170,18170
2/7/2024 5:50,2/7/2024 6:31,18180,18170,3842,18172,18170
2/7/2024 6:32,2/7/2024 7:22,18180,18190,6436,18180,18180
2/7/2024 7:23,2/7/2024 7:34,18180,18170,2696,18180,18180
2/7/2024 7:35,2/7/2024 7:43,18180,18190,1536,18182,18190
2/7/2024 7:44,2/7/2024 7:46,18190,18200,1818,18184,18190
2/7/2024 7:47,2/7/2024 7:52,18200,18210,1508,18192,18190
2/7/2024 7:53,2/7/2024 8:03,18210,18220,3215,18198,18200
2/7/2024 8:04,2/7/2024 8:10,18220,18230,3552,18210,18210
2/7/2024 8:11,2/7/2024 8:31,18230,18240,7873,18220,18220
2/7/2024 8:32,2/7/2024 9:02,18240,18250,11663,18230,18230
2/7/2024 9:03,2/7/2024 9:10,18250,18260,5220,18240,18240
2/7/2024 9:11,2/7/2024 9:24,18260,18270,5640,18250,18250
2/7/2024 9:25,2/7/2024 9:38,18270,18280,29565,18260,18260
2/7/2024 9:39,2/7/2024 9:39,18270,18260,2027,18264,18260
2/7/2024 9:40,2/7/2024 9:48,18250,18240,24336,18262,18260
2/7/2024 9:49,2/7/2024 9:50,18250,18260,4964,18262,18260
2/7/2024 9:51,2/7/2024 9:54,18260,18270,8204,18262,18260
2/7/2024 9:55,2/7/2024 9:55,18260,18250,3281,18256,18260
