Time_Start,Time_End,Renko_Open,Renko_Close,Volume,Indicator_1
03/06/2024 15:07:00,03/06/2024 15:14:00,18540,18550,8592,18640.97
03/06/2024 15:14:30,03/06/2024 15:16:00,18530,18520,5382,18640.73
03/06/2024 15:16:30,03/06/2024 15:21:30,18530,18540,7419,18640.44
03/06/2024 15:22:00,03/06/2024 15:22:30,18530,18520,1732,18640.36
03/06/2024 15:23:00,03/06/2024 15:32:00,18520,18510,12934,18639.75
03/06/2024 15:32:30,03/06/2024 15:34:30,18520,18530,3221,18639.61
03/06/2024 15:35:00,03/06/2024 15:35:30,18520,18510,1719,18639.53
03/06/2024 15:36:00,03/06/2024 15:39:00,18510,18500,5300,18639.26
03/06/2024 15:39:30,03/06/2024 15:39:30,18510,18520,1511,18639.19
03/06/2024 15:40:00,03/06/2024 15:40:00,18520,18530,1216,18639.14
03/06/2024 15:40:30,03/06/2024 15:45:30,18530,18540,8535,18638.82
03/06/2024 15:46:00,03/06/2024 15:46:30,18540,18550,2404,18638.73
03/06/2024 15:47:00,03/06/2024 15:50:00,18550,18560,5558,18638.56
03/06/2024 15:50:30,03/06/2024 16:38:00,18550,18540,36427,18637.3
03/06/2024 16:38:30,03/06/2024 18:41:30,18550,18560,4322,18637.17
03/06/2024 18:42:00,03/06/2024 18:59:30,18550,18540,1065,18637.13
03/06/2024 19:00:00,03/06/2024 19:20:30,18540,18530,1434,18637.08
03/06/2024 19:21:00,03/06/2024 19:26:00,18530,18520,896,18637.04
03/06/2024 19:26:30,03/06/2024 19:30:00,18520,18510,369,18637.03
03/06/2024 19:30:30,03/06/2024 19:47:00,18510,18500,2087,18636.92
03/06/2024 19:47:30,03/06/2024 20:05:00,18500,18490,3076,18636.76
03/06/2024 20:05:30,03/06/2024 20:05:30,18490,18480,521,18636.74
03/06/2024 20:06:00,03/06/2024 20:14:30,18480,18470,2357,18636.6
03/06/2024 20:15:00,03/06/2024 20:18:30,18480,18490,957,18636.54
03/06/2024 20:19:00,03/06/2024 20:53:30,18490,18500,3943,18636.34
03/06/2024 20:54:00,03/06/2024 20:58:30,18490,18480,1262,18636.27
03/06/2024 20:59:00,03/06/2024 21:11:00,18480,18470,1460,18636.19
03/06/2024 21:11:30,03/06/2024 21:24:00,18470,18460,2804,18636.01
03/06/2024 21:24:30,03/06/2024 22:42:00,18460,18450,7377,18635.53
03/06/2024 22:42:30,03/06/2024 22:51:30,18460,18470,1113,18635.46
03/06/2024 22:52:00,03/06/2024 23:01:30,18470,18480,1393,18635.38
